year,quarter,district,count,amount
2024,4,madhya pradesh,59688.0,101096769.0
2024,4,andhra pradesh,61425.0,80028914.0
2024,4,tripura,2794.0,3765732.0
2024,4,lakshadweep,159.0,185542.0
2024,4,manipur,405.0,826159.0
2024,4,maharashtra,168078.0,266942711.0
2024,4,dadra & nagar haveli & daman & diu,1503.0,2292529.0
2024,4,meghalaya,1313.0,2493656.0
2024,4,andaman & nicobar islands,1293.0,2026380.0
2024,4,haryana,58808.0,94316512.0
2024,4,rajasthan,73530.0,127930986.0
2024,4,ladakh,429.0,970334.0
2024,4,punjab,16279.0,31878987.0
2024,4,assam,21805.0,35336229.0
2024,4,jharkhand,29079.0,42253614.0
2024,4,odisha,33165.0,46973224.0
2024,4,bihar,62662.0,83739800.0
2024,4,kerala,89533.0,144083113.0
2024,4,karnataka,183532.0,305861806.0
2024,4,chandigarh,2095.0,3729932.0
2024,4,telangana,78498.0,124755619.0
2024,4,himachal pradesh,6697.0,14090523.0
2024,4,west bengal,91719.0,120602777.0
2024,4,gujarat,62526.0,91858105.0
2024,4,sikkim,599.0,1381680.0
2024,4,nagaland,568.0,1168417.0
2024,4,mizoram,489.0,811687.0
2024,4,chhattisgarh,22723.0,37421165.0
2024,4,jammu & kashmir,8893.0,18252110.0
2024,4,goa,6662.0,9903374.0
2024,4,arunachal pradesh,999.0,2359472.0
2024,4,delhi,67962.0,94390728.0
2024,4,uttarakhand,13090.0,23367549.0
2020,2,south andaman district,3.0,795.0
2020,2,nicobars district,3.0,565.0
2020,3,north and middle andaman district,1.0,281.0
2020,3,south andaman district,35.0,13651.0
2020,3,nicobars district,5.0,1448.0
2020,4,north and middle andaman district,13.0,17734.0
2020,4,south andaman district,109.0,137494.0
2020,4,nicobars district,2.0,2747.0
2021,1,north and middle andaman district,48.0,63978.0
2021,1,south andaman district,164.0,167044.0
2021,1,nicobars district,13.0,13244.0
2021,2,north and middle andaman district,28.0,45311.0
2021,2,south andaman district,105.0,121104.0
2021,2,nicobars district,4.0,15089.0
2021,3,north and middle andaman district,33.0,50997.0
2021,3,south andaman district,182.0,223699.0
2021,3,nicobars district,15.0,30539.0
2021,4,north and middle andaman district,81.0,182061.0
2021,4,south andaman district,632.0,800758.0
2021,4,nicobars district,44.0,73561.0
2022,1,north and middle andaman district,48.0,85229.0
2022,1,south andaman district,692.0,982206.0
2022,1,nicobars district,28.0,63852.0
2022,2,north and middle andaman district,45.0,90403.0
2022,2,south andaman district,430.0,633029.0
2022,2,nicobars district,26.0,56308.0
2022,3,north and middle andaman district,70.0,129013.0
2022,3,south andaman district,535.0,687813.0
2022,3,nicobars district,38.0,85640.0
2022,4,north and middle andaman district,112.0,224198.0
2022,4,south andaman district,750.0,1114857.0
2022,4,nicobars district,39.0,102155.0
2023,1,north and middle andaman district,85.0,178969.0
2023,1,south andaman district,872.0,1172083.0
2023,1,nicobars district,47.0,88146.0
2023,2,north and middle andaman district,56.0,109742.0
2023,2,south andaman district,670.0,1060976.0
2023,2,nicobars district,42.0,62677.0
2023,3,north and middle andaman district,77.0,133536.0
2023,3,south andaman district,682.0,1052324.0
2023,3,nicobars district,36.0,65285.0
2023,4,north and middle andaman district,95.0,156995.0
2023,4,south andaman district,1006.0,1504528.0
2023,4,nicobars district,44.0,96298.0
2024,1,north and middle andaman district,125.0,229226.0
2024,1,south andaman district,1190.0,1657627.0
2024,1,nicobars district,56.0,77703.0
2024,2,north and middle andaman district,74.0,164686.0
2024,2,south andaman district,974.0,1513489.0
2024,2,nicobars district,49.0,66519.0
2024,3,north and middle andaman district,95.0,151791.0
2024,3,south andaman district,1044.0,1530179.0
2024,3,nicobar district,51.0,68638.0
2024,3,nicobars district,1.0,2192.0
2024,4,north and middle andaman district,131.0,219770.0
2024,4,south andaman district,1085.0,1670015.0
2024,4,nicobar district,77.0,136595.0
2020,2,east godavari district,1913.0,352220.0
2020,2,srikakulam district,536.0,107046.0
2020,2,spsr nellore district,931.0,176423.0
2020,2,vizianagaram district,893.0,166029.0
2020,2,visakhapatnam district,3504.0,614212.0
2020,2,prakasam district,847.0,161709.0
2020,2,anantapur district,2739.0,485777.0
2020,2,ysr district,1978.0,343002.0
2020,2,west godavari district,1074.0,202289.0
2020,2,kurnool district,825.0,158720.0
2020,2,chittoor district,2228.0,395099.0
2020,2,guntur district,1938.0,344326.0
2020,2,krishna district,2698.0,475539.0
2020,3,east godavari district,3783.0,970549.0
2020,3,srikakulam district,1535.0,383049.0
2020,3,spsr nellore district,5509.0,1259159.0
2020,3,vizianagaram district,2999.0,691281.0
2020,3,visakhapatnam district,7906.0,1892376.0
2020,3,prakasam district,2565.0,722751.0
2020,3,anantapur district,2911.0,764850.0
2020,3,ysr district,3397.0,847519.0
2020,3,west godavari district,2543.0,696749.0
2020,3,kurnool district,3493.0,841970.0
2020,3,chittoor district,4422.0,1178762.0
2020,3,guntur district,4230.0,1083584.0
2020,3,krishna district,4519.0,1093882.0
2020,4,east godavari district,1965.0,1355741.0
2020,4,srikakulam district,811.0,546440.0
2020,4,spsr nellore district,1348.0,810758.0
2020,4,vizianagaram district,897.0,651040.0
2020,4,visakhapatnam district,3464.0,2203761.0
2020,4,prakasam district,1190.0,572976.0
2020,4,anantapur district,1534.0,794053.0
2020,4,ysr district,1165.0,631876.0
2020,4,west godavari district,1390.0,906282.0
2020,4,kurnool district,1092.0,500768.0
2020,4,chittoor district,1727.0,1168506.0
2020,4,guntur district,2570.0,1620649.0
2020,4,krishna district,2311.0,1222782.0
2021,1,east godavari district,1937.0,1065604.0
2021,1,srikakulam district,854.0,588769.0
2021,1,spsr nellore district,1323.0,714947.0
2021,1,vizianagaram district,781.0,526804.0
2021,1,visakhapatnam district,4006.0,2403199.0
2021,1,prakasam district,1182.0,585354.0
2021,1,anantapur district,1264.0,621128.0
2021,1,ysr district,1265.0,729565.0
2021,1,west godavari district,1460.0,850251.0
2021,1,kurnool district,1270.0,508161.0
2021,1,chittoor district,1629.0,1058050.0
2021,1,guntur district,2412.0,1398326.0
2021,1,krishna district,2722.0,1699716.0
2021,2,east godavari district,2343.0,1695121.0
2021,2,srikakulam district,842.0,755796.0
2021,2,spsr nellore district,1817.0,1245872.0
2021,2,vizianagaram district,815.0,702006.0
2021,2,visakhapatnam district,4655.0,3497573.0
2021,2,prakasam district,5308.0,2719134.0
2021,2,anantapur district,1631.0,1284850.0
2021,2,ysr district,1404.0,1026195.0
2021,2,west godavari district,4170.0,2327122.0
2021,2,kurnool district,1410.0,941389.0
2021,2,chittoor district,2392.0,1839579.0
2021,2,guntur district,2967.0,2201793.0
2021,2,krishna district,3451.0,2494257.0
2021,3,east godavari district,2248.0,2073825.0
2021,3,srikakulam district,798.0,803258.0
2021,3,spsr nellore district,1486.0,1161025.0
2021,3,vizianagaram district,736.0,628946.0
2021,3,visakhapatnam district,4044.0,3191769.0
2021,3,prakasam district,1050.0,877683.0
2021,3,anantapur district,1329.0,1311735.0
2021,3,ysr district,1137.0,1033282.0
2021,3,west godavari district,1452.0,1216098.0
2021,3,kurnool district,1027.0,796678.0
2021,3,chittoor district,1991.0,1995617.0
2021,3,guntur district,2519.0,2102143.0
2021,3,krishna district,3258.0,2722279.0
2021,4,east godavari district,2532.0,3543718.0
2021,4,srikakulam district,1116.0,1152210.0
2021,4,spsr nellore district,2369.0,2345876.0
2021,4,vizianagaram district,924.0,916336.0
2021,4,visakhapatnam district,4176.0,5425896.0
2021,4,prakasam district,1181.0,1328774.0
2021,4,anantapur district,1322.0,2101400.0
2021,4,ysr district,1449.0,1479933.0
2021,4,west godavari district,1262.0,1853561.0
2021,4,kurnool district,910.0,1306288.0
2021,4,chittoor district,2444.0,3100521.0
2021,4,guntur district,2709.0,3214794.0
2021,4,krishna district,3029.0,3841028.0
2022,1,east godavari district,3605.0,5199664.0
2022,1,srikakulam district,1004.0,1393633.0
2022,1,spsr nellore district,1878.0,2608475.0
2022,1,vizianagaram district,949.0,1344329.0
2022,1,visakhapatnam district,5196.0,6953446.0
2022,1,prakasam district,1797.0,2181402.0
2022,1,anantapur district,1551.0,2556602.0
2022,1,ysr district,1439.0,2086496.0
2022,1,west godavari district,1991.0,3109555.0
2022,1,kurnool district,995.0,1641988.0
2022,1,chittoor district,2887.0,4304499.0
2022,1,guntur district,2748.0,3988284.0
2022,1,krishna district,3914.0,5279784.0
2022,2,east godavari district,3103.0,3899091.0
2022,2,srikakulam district,946.0,1282760.0
2022,2,spsr nellore district,2063.0,2686947.0
2022,2,vizianagaram district,1145.0,1412957.0
2022,2,visakhapatnam district,5851.0,7046107.0
2022,2,prakasam district,1962.0,2331922.0
2022,2,anantapur district,1794.0,2729962.0
2022,2,ysr district,1418.0,1920103.0
2022,2,west godavari district,2141.0,2903957.0
2022,2,kurnool district,1233.0,1573534.0
2022,2,chittoor district,2836.0,4207850.0
2022,2,guntur district,3115.0,3979873.0
2022,2,krishna district,4578.0,5733009.0
2022,3,east godavari district,4355.0,5505134.0
2022,3,srikakulam district,1079.0,1444643.0
2022,3,spsr nellore district,2593.0,3257610.0
2022,3,vizianagaram district,1270.0,1573445.0
2022,3,visakhapatnam district,6720.0,7779967.0
2022,3,prakasam district,2137.0,2552054.0
2022,3,anantapur district,1934.0,2719786.0
2022,3,ysr district,1892.0,2559169.0
2022,3,west godavari district,2314.0,3113617.0
2022,3,kurnool district,1318.0,1720753.0
2022,3,chittoor district,3729.0,5145111.0
2022,3,guntur district,4431.0,5271211.0
2022,3,krishna district,5529.0,6149431.0
2022,4,east godavari district,4450.0,5856052.0
2022,4,srikakulam district,1294.0,1623449.0
2022,4,spsr nellore district,2733.0,3658896.0
2022,4,vizianagaram district,1373.0,1680979.0
2022,4,visakhapatnam district,7636.0,9911879.0
2022,4,prakasam district,2400.0,2848596.0
2022,4,anantapur district,2425.0,3710468.0
2022,4,ysr district,2261.0,2993022.0
2022,4,west godavari district,2623.0,3513389.0
2022,4,kurnool district,1810.0,2859172.0
2022,4,chittoor district,4641.0,6166050.0
2022,4,guntur district,5199.0,6244165.0
2022,4,krishna district,5484.0,6977122.0
2023,1,east godavari district,4069.0,5915626.0
2023,1,srikakulam district,1100.0,1628429.0
2023,1,spsr nellore district,2461.0,3621734.0
2023,1,vizianagaram district,1104.0,1619607.0
2023,1,visakhapatnam district,6752.0,9502319.0
2023,1,prakasam district,1437.0,2188369.0
2023,1,anantapur district,1565.0,2882540.0
2023,1,ysr district,1509.0,2235497.0
2023,1,west godavari district,2196.0,3370241.0
2023,1,kurnool district,1208.0,2088411.0
2023,1,chittoor district,3284.0,5677174.0
2023,1,guntur district,3542.0,4957590.0
2023,1,krishna district,4693.0,6275818.0
2023,2,east godavari district,3690.0,5519480.0
2023,2,srikakulam district,1083.0,1556225.0
2023,2,spsr nellore district,2468.0,3679371.0
2023,2,vizianagaram district,1227.0,1530183.0
2023,2,visakhapatnam district,7000.0,8910217.0
2023,2,prakasam district,1311.0,1880405.0
2023,2,anantapur district,1688.0,3027497.0
2023,2,ysr district,1652.0,2426306.0
2023,2,west godavari district,2140.0,3383512.0
2023,2,kurnool district,1473.0,2483871.0
2023,2,chittoor district,3756.0,5988173.0
2023,2,guntur district,3725.0,5015442.0
2023,2,krishna district,5163.0,6666796.0
2023,3,east godavari district,4157.0,5720660.0
2023,3,srikakulam district,1308.0,1724487.0
2023,3,spsr nellore district,3082.0,3962298.0
2023,3,vizianagaram district,1274.0,1526422.0
2023,3,visakhapatnam district,8972.0,11107138.0
2023,3,prakasam district,1695.0,2170370.0
2023,3,anantapur district,1947.0,3392196.0
2023,3,ysr district,1900.0,2732465.0
2023,3,west godavari district,2308.0,3162591.0
2023,3,kurnool district,1723.0,2310997.0
2023,3,chittoor district,3993.0,6350318.0
2023,3,guntur district,4604.0,5810698.0
2023,3,krishna district,6187.0,7831756.0
2023,4,east godavari district,4294.0,6404501.0
2023,4,srikakulam district,1327.0,1851290.0
2023,4,spsr nellore district,2739.0,3968074.0
2023,4,vizianagaram district,1350.0,1745449.0
2023,4,visakhapatnam district,8787.0,12027284.0
2023,4,prakasam district,1561.0,2357325.0
2023,4,anantapur district,2143.0,3651525.0
2023,4,ysr district,1923.0,2738253.0
2023,4,west godavari district,2198.0,3630998.0
2023,4,kurnool district,1829.0,3161720.0
2023,4,chittoor district,4025.0,7322967.0
2023,4,guntur district,4354.0,6154821.0
2023,4,krishna district,5268.0,7328216.0
2024,1,east godavari district,5344.0,6899327.0
2024,1,srikakulam district,1651.0,1876987.0
2024,1,spsr nellore district,2931.0,3961012.0
2024,1,vizianagaram district,1683.0,2049836.0
2024,1,visakhapatnam district,9034.0,12016206.0
2024,1,prakasam district,1801.0,2513184.0
2024,1,anantapur district,2194.0,3722783.0
2024,1,ysr district,1935.0,2972264.0
2024,1,west godavari district,2808.0,4029842.0
2024,1,kurnool district,1916.0,2727094.0
2024,1,chittoor district,4784.0,6901394.0
2024,1,guntur district,4613.0,5985992.0
2024,1,krishna district,5888.0,7907881.0
2024,2,east godavari district,4730.0,6812370.0
2024,2,srikakulam district,1568.0,1961204.0
2024,2,spsr nellore district,2708.0,4456805.0
2024,2,vizianagaram district,1575.0,1986175.0
2024,2,visakhapatnam district,9077.0,12170419.0
2024,2,prakasam district,2008.0,2858214.0
2024,2,anantapur district,1868.0,3445825.0
2024,2,ysr district,1652.0,2692864.0
2024,2,west godavari district,2505.0,3448213.0
2024,2,kurnool district,1664.0,2836292.0
2024,2,chittoor district,3925.0,6646337.0
2024,2,guntur district,3946.0,6093685.0
2024,2,krishna district,5321.0,7539878.0
2024,3,east godavari district,2001.0,3116536.0
2024,3,srikakulam district,1408.0,1957392.0
2024,3,visakhapatnam district,8553.0,12088761.0
2024,3,sri potti sriramulu nellore district,2386.0,3626372.0
2024,3,kurnool district,960.0,1691366.0
2024,3,guntur district,3703.0,5419362.0
2024,3,krishna district,1321.0,1995792.0
2024,3,spsr nellore district,1.0,5123.0
2024,3,annamayya district,1010.0,2118386.0
2024,3,ananthapuramu district,1310.0,2511508.0
2024,3,vizianagaram district,1608.0,2223183.0
2024,3,tirupati district,3517.0,5808106.0
2024,3,alluri sitharama raju district,278.0,356671.0
2024,3,nandyal district,615.0,1147603.0
2024,3,sri sathyasai district,768.0,1615122.0
2024,3,palnadu district,960.0,1461960.0
2024,3,prakasam district,1405.0,1885692.0
2024,3,parvathipuram manyam district,361.0,468615.0
2024,3,anantapur district,2.0,41706.0
2024,3,dr br ambedkar konaseema district,882.0,1478929.0
2024,3,bapatla district,797.0,1356652.0
2024,3,ntr district,4856.0,6761184.0
2024,3,kakinada district,2269.0,3477318.0
2024,3,anakapalli district,1792.0,2253638.0
2024,3,ysr district,1406.0,2419022.0
2024,3,west godavari district,1154.0,1792789.0
2024,3,eluru district,1259.0,2088060.0
2024,3,chittoor district,1432.0,2748351.0
2024,4,east godavari district,2499.0,3119010.0
2024,4,srikakulam district,1874.0,2198375.0
2024,4,visakhapatnam district,9897.0,13254184.0
2024,4,sri potti sriramulu nellore district,3193.0,4050293.0
2024,4,kurnool district,1371.0,2100914.0
2024,4,guntur district,4159.0,5517638.0
2024,4,krishna district,1706.0,2112206.0
2024,4,annamayya district,1343.0,2036321.0
2024,4,ananthapuramu district,1672.0,2619784.0
2024,4,vizianagaram district,1926.0,1988306.0
2024,4,tirupati district,4169.0,6081241.0
2024,4,alluri sitharama raju district,359.0,401184.0
2024,4,nandyal district,911.0,1339586.0
2024,4,sri sathyasai district,1032.0,1634709.0
2024,4,palnadu district,1417.0,1540990.0
2024,4,prakasam district,2499.0,2645564.0
2024,4,parvathipuram manyam district,452.0,451326.0
2024,4,dr br ambedkar konaseema district,1203.0,1374247.0
2024,4,bapatla district,1175.0,1540112.0
2024,4,ntr district,7077.0,8504106.0
2024,4,kakinada district,2905.0,3879273.0
2024,4,anakapalli district,2018.0,2214934.0
2024,4,ysr district,1792.0,2640383.0
2024,4,west godavari district,1534.0,1956650.0
2024,4,eluru district,1638.0,2188266.0
2024,4,chittoor district,1604.0,2639312.0
2020,2,lower dibang valley district,2.0,513.0
2020,2,west kameng district,2.0,513.0
2020,2,lower subansiri district,1.0,231.0
2020,2,west siang district,5.0,1124.0
2020,2,kamle district,1.0,298.0
2020,2,east siang district,2.0,469.0
2020,2,tirap district,5.0,1026.0
2020,2,lepa rada district,1.0,282.0
2020,2,tawang district,3.0,827.0
2020,2,namsai district,1.0,231.0
2020,2,papum pare district,33.0,6304.0
2020,2,changlang district,9.0,2511.0
2020,3,lower dibang valley district,4.0,843.0
2020,3,lower subansiri district,1.0,662.0
2020,3,longding district,1.0,166.0
2020,3,west siang district,5.0,2052.0
2020,3,kamle district,1.0,166.0
2020,3,upper siang district,1.0,281.0
2020,3,tirap district,3.0,939.0
2020,3,papum pare district,60.0,15776.0
2020,3,siang district,1.0,184.0
2020,3,lower siang district,1.0,662.0
2020,3,changlang district,2.0,364.0
2020,3,dibang valley district,3.0,66.0
2020,3,west kameng district,12.0,3466.0
2020,3,east siang district,22.0,9675.0
2020,3,upper subansiri district,2.0,66.0
2020,3,east kameng district,2.0,695.0
2020,3,lohit district,9.0,1557.0
2020,3,lepa rada district,1.0,548.0
2020,3,tawang district,1.0,33.0
2020,3,namsai district,3.0,1486.0
2020,4,lower dibang valley district,9.0,1981.0
2020,4,lower subansiri district,1.0,32.0
2020,4,west siang district,1.0,162.0
2020,4,tirap district,4.0,1561.0
2020,4,papum pare district,48.0,21298.0
2020,4,siang district,2.0,691.0
2020,4,lower siang district,1.0,33.0
2020,4,changlang district,7.0,5505.0
2020,4,pakke kessang district,2.0,1017.0
2020,4,dibang valley district,1.0,2967.0
2020,4,west kameng district,15.0,22182.0
2020,4,east siang district,10.0,8075.0
2020,4,upper subansiri district,2.0,1154.0
2020,4,east kameng district,1.0,32.0
2020,4,lohit district,5.0,4148.0
2020,4,lepa rada district,3.0,2685.0
2020,4,tawang district,10.0,9740.0
2020,4,namsai district,3.0,984.0
2021,1,lower dibang valley district,5.0,4680.0
2021,1,lower subansiri district,2.0,5103.0
2021,1,longding district,2.0,1334.0
2021,1,west siang district,7.0,3690.0
2021,1,kamle district,1.0,167.0
2021,1,upper siang district,5.0,900.0
2021,1,tirap district,7.0,7696.0
2021,1,papum pare district,65.0,62651.0
2021,1,siang district,2.0,136.0
2021,1,lower siang district,5.0,733.0
2021,1,kra daadi district,2.0,366.0
2021,1,changlang district,12.0,4524.0
2021,1,pakke kessang district,2.0,415.0
2021,1,dibang valley district,1.0,669.0
2021,1,west kameng district,15.0,9871.0
2021,1,east siang district,18.0,8695.0
2021,1,upper subansiri district,7.0,4237.0
2021,1,east kameng district,4.0,132.0
2021,1,lohit district,11.0,2951.0
2021,1,lepa rada district,2.0,1258.0
2021,1,tawang district,11.0,10155.0
2021,1,namsai district,8.0,1248.0
2021,2,lower dibang valley district,14.0,8091.0
2021,2,lower subansiri district,10.0,4236.0
2021,2,west siang district,18.0,8990.0
2021,2,upper siang district,1.0,210.0
2021,2,tirap district,1.0,1405.0
2021,2,papum pare district,69.0,89335.0
2021,2,kurung kumey district,2.0,94.0
2021,2,anjaw district,2.0,19882.0
2021,2,siang district,1.0,5423.0
2021,2,kra daadi district,1.0,210.0
2021,2,changlang district,12.0,11258.0
2021,2,west kameng district,20.0,17896.0
2021,2,shi yomi district,1.0,933.0
2021,2,east siang district,6.0,2979.0
2021,2,upper subansiri district,2.0,467.0
2021,2,east kameng district,4.0,327.0
2021,2,lohit district,16.0,21096.0
2021,2,tawang district,13.0,23216.0
2021,2,namsai district,11.0,8880.0
2021,3,lower dibang valley district,13.0,11845.0
2021,3,lower subansiri district,6.0,11875.0
2021,3,west siang district,21.0,57300.0
2021,3,kamle district,2.0,1245.0
2021,3,upper siang district,5.0,11455.0
2021,3,tirap district,14.0,38082.0
2021,3,papum pare district,50.0,95368.0
2021,3,anjaw district,1.0,1531.0
2021,3,lower siang district,3.0,1927.0
2021,3,kra daadi district,1.0,946.0
2021,3,changlang district,15.0,25894.0
2021,3,west kameng district,22.0,21566.0
2021,3,east siang district,23.0,32914.0
2021,3,upper subansiri district,2.0,2417.0
2021,3,lohit district,10.0,15097.0
2021,3,lepa rada district,1.0,946.0
2021,3,tawang district,8.0,5436.0
2021,3,namsai district,15.0,35207.0
2021,4,lower dibang valley district,11.0,12440.0
2021,4,lower subansiri district,7.0,10820.0
2021,4,longding district,2.0,4852.0
2021,4,west siang district,14.0,25308.0
2021,4,upper siang district,2.0,6420.0
2021,4,tirap district,14.0,37402.0
2021,4,papum pare district,128.0,232985.0
2021,4,kurung kumey district,2.0,4597.0
2021,4,anjaw district,2.0,1175.0
2021,4,siang district,5.0,7876.0
2021,4,lower siang district,2.0,3130.0
2021,4,changlang district,26.0,59532.0
2021,4,pakke kessang district,4.0,6980.0
2021,4,west kameng district,37.0,61049.0
2021,4,east siang district,7.0,22841.0
2021,4,upper subansiri district,4.0,6632.0
2021,4,east kameng district,4.0,4783.0
2021,4,lohit district,17.0,19353.0
2021,4,lepa rada district,4.0,22217.0
2021,4,tawang district,14.0,28772.0
2021,4,namsai district,14.0,19295.0
2022,1,lower dibang valley district,10.0,17012.0
2022,1,lower subansiri district,9.0,27520.0
2022,1,longding district,6.0,18234.0
